Race,Lap,Position,Overtaker,Overtaken,Turn,Year,Session,OvertakerNumber,OvertakenNumber,NormalizedPosition,X,Y,CornerAngle,AverageCornerSpeed,SpeedDelta,DistanceDelta,isOvertakerSoft,isOvertakenSoft,isOvertakerMedium,isOvertakenMedium,isOvertakerHard,isOvertakenHard,isOvertakerWet,isOvertakenWet,isOvertakerIntermediate,isOvertakenIntermediate,OvertakerTyreLife,OvertakenTyreLife,IsOvertakerFreshTyre,IsOvertakenFreshTyre,OvertakeHappened
Bahrain,31,18,Sainz,Kubica,5,2019,R,55,88,0.9,5820.22844259981,4860.7409362179,0.58750443632776,0.788365807699615,0.35258493177477285,-0.22642444514094823,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.871794879436493,0.0,0.0,0
Bahrain,33,6,Verstappen,Raikkonen,7,2019,R,33,7,0.3,4276.20293724918,4156.24063082439,0.71931492220872,0.7670813953581591,0.011199952836512308,0.7521010837650612,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97826087474823,0.0,1.0,1.0,0
Bahrain,33,9,Ricciardo,Perez,9,2019,R,3,11,0.45,2711.15528789228,5950.242339494,0.958077654527008,0.281401888781694,0.3100888332553875,-0.09120742204812614,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.699999988079071,0.489795923233032,1.0,1.0,0
Bahrain,34,12,Raikkonen,Kvyat,3,2019,R,7,26,0.6,1912.96999730161,8065.44216673751,0.726096004898807,1.1524413783929903,-0.20305207511739273,0.9072333713480446,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.878787875175476,0.15384615957737,0.0,1.0,0
Bahrain,34,13,Albon,Kvyat,1,2019,R,23,26,0.65,42.405939299937,8329.20256422418,0.685042530961286,-1.4520994878319209,-0.02987995489969528,-0.4137079577830163,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71875,0.15384615957737,1.0,1.0,0
Bahrain,34,13,Albon,Raikkonen,5,2019,R,23,7,0.65,5820.22844259981,4860.7409362179,0.58750443632776,0.788365807699615,-0.36984874305477805,-0.3863778827447247,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71875,0.878787875175476,1.0,0.0,0
Bahrain,34,13,Raikkonen,Albon,14,2019,R,7,23,0.65,-145.41245780812,-3472.80854839805,0.307004255221401,-0.5619325272754249,-0.6694463673042457,0.11589484989567356,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.878787875175476,0.71875,0.0,1.0,0
Bahrain,37,2,Vettel,Bottas,10,2019,R,5,77,0.1,2100.1327156487,6613.99985094321,0.750061111291973,-1.3402629165474902,-0.6248253341710901,0.41485259484255893,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.916666686534882,0.0740740746259689,1.0,1.0,0
Bahrain,37,16,Stroll,Russell,9,2019,R,18,63,0.8,2711.15528789228,5950.242339494,0.958077654527008,0.281401888781694,0.2250966362166168,-0.4349816989052699,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.745454549789429,0.75,1.0,1.0,0
Bahrain,38,2,Hamilton,Vettel,12,2019,R,44,5,0.1,4981.2511615456,1603.74762206256,0.757813398694972,1.5750180670195817,5.494612852620399,0.4971325127013347,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.826086938381195,0.875,1.0,1.0,0
Bahrain,38,13,Kvyat,Magnussen,15,2019,R,26,20,0.65,-552.812605744713,-2803.66625094119,0.46961666435722,0.42989136041456916,-0.19986434897723668,0.08024605619195871,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
Bahrain,39,6,Hulkenberg,Ricciardo,3,2019,R,27,3,0.3,1912.96999730161,8065.44216673751,0.726096004898807,1.1524413783929903,-0.5748916402840082,-0.2621098633781225,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.681818187236786,0.5,1.0,1.0,0
Bahrain,41,6,Vettel,Ricciardo,8,2019,R,5,3,0.3,2490.09901068554,2458.600396529,0.318484192925109,-1.2731594877541201,-0.6251806787448907,-0.20659738130627078,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.818181812763214,0.433333337306976,0.0,1.0,0
Bahrain,41,7,Vettel,Norris,13,2019,R,5,4,0.35,6665.93407228338,449.275637106146,0.996466245171942,-0.2870575341555223,-0.6248253341710901,-0.15237338781478812,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.818181812763214,0.333333343267441,0.0,0.0,0
Bahrain,42,14,Kvyat,Magnussen,14,2019,R,26,20,0.7,-145.41245780812,-3472.80854839805,0.307004255221401,-0.5619325272754249,-0.02987995489969528,-0.013287515440938225,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.866666674613953,0.75,1.0,0.0,0
Bahrain,43,5,Vettel,Hulkenberg,11,2019,R,5,27,0.25,2120.98522051764,-663.99507208111,0.28055464273832,0.44856190454399864,-0.19986434897723668,0.1582941715280099,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.757575750350952,0.5,0.0,1.0,0
Bahrain,43,18,Sainz,Kubica,15,2019,R,55,88,0.9,-552.812605744713,-2803.66625094119,0.46961666435722,0.42989136041456916,-0.5150446109146819,0.3176932401207298,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.647058844566345,0.564102590084076,0.0,0.0,0
Bahrain,44,7,Norris,Ricciardo,4,2019,R,4,3,0.35,7487.74529257157,6790.71071569364,0.971108516293188,-0.30199396945906587,-0.053252290334154136,-0.3295452428447049,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.242424249649048,0.333333343267441,0.0,1.0,0
Bahrain,44,10,Gasly,Albon,15,2019,R,10,23,0.5,-552.812605744713,-2803.66625094119,0.46961666435722,0.42989136041456916,0.7892320846858571,0.18206335657238873,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.722222208976746,0.40625,1.0,1.0,0
Bahrain,45,8,Raikkonen,Ricciardo,5,2019,R,7,3,0.4,5820.22844259981,4860.7409362179,0.58750443632776,0.788365807699615,-0.6301373464860133,-0.09439041864265542,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.545454561710358,0.300000011920929,0.0,1.0,0
Bahrain,49,17,Sainz,Russell,4,2019,R,55,63,0.85,7487.74529257157,6790.71071569364,0.971108516293188,-0.30199396945906587,1.30945524385253,-0.20087398636094994,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.294117659330368,0.477272719144821,0.0,1.0,0
Bahrain,52,9,Gasly,Ricciardo,12,2019,R,10,3,0.45,4981.2511615456,1603.74762206256,0.757813398694972,1.5750180670195817,0.05511224213907542,0.1710510772203999,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.277777791023254,0.0666666701436043,1.0,1.0,0
China,2,16,Kvyat,Kubica,11,2019,R,26,88,0.8,-1811.59228515625,6056.27783203125,0.210538879971885,-0.9293242522078959,0.011908048228101641,-0.33972015322086835,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.920000016689301,0.923076927661896,1.0,1.0,0
China,3,11,Raikkonen,Magnussen,15,2019,R,7,20,0.55,4727.81494140625,-3281.81469726563,0.365901015611566,0.07141691312952343,-0.7664794281950434,-0.1294232480486252,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.879999995231628,0.333333343267441,1.0,0.0,0
China,3,15,Kvyat,Russell,15,2019,R,26,63,0.75,4727.81494140625,-3281.81469726563,0.365901015611566,0.07141691312952343,-0.02987995489969528,-0.409351327213631,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.879999995231628,0.863636374473572,1.0,1.0,0
China,5,15,Albon,Giovinazzi,1,2019,R,23,99,0.75,-5247.443359375,-2414.47973632813,0.341539724456528,0.9825394666456814,-0.19986434897723668,-0.3741853080736622,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.736842095851898,0.28571429848671,1.0,1.0,0
China,10,9,Raikkonen,Hulkenberg,2,2019,R,7,27,0.45,-5133.3388671875,-986.181579589844,0.231117674966124,-0.7799598991724602,0.09335847143092196,-0.16162935846894624,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.600000023841858,-0.181818187236786,1.0,0.0,0
China,19,5,Verstappen,Vettel,3,2019,R,33,5,0.25,-4563.62158203125,-2055.36059570313,0.204972460847,-0.6097911913952431,-0.2976055052596239,3.0947481695878816,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.882352948188782,0.941176474094391,1.0,0.0,0
China,19,5,Vettel,Verstappen,2,2019,R,5,33,0.25,-5133.3388671875,-986.181579589844,0.231117674966124,-0.7799598991724602,0.3809158802673604,-0.23588018182092768,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.941176474094391,0.882352948188782,0.0,1.0,0
China,23,6,Gasly,Raikkonen,6,2019,R,10,7,0.3,-6594.7578125,3667.17944335938,0.287825867411397,-0.7898552437475193,-0.21119711743767547,1.6087292602616734,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.800000011920929,0.0799999982118607,1.0,1.0,0
China,26,10,Raikkonen,Magnussen,15,2019,R,7,20,0.5,4727.81494140625,-3281.81469726563,0.365901015611566,0.07141691312952343,0.22863841005256882,0.30914641828265155,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.966666638851166,0.291666656732559,1.0,1.0,0
China,26,12,Albon,Giovinazzi,2,2019,R,23,99,0.6,-5133.3388671875,-986.181579589844,0.231117674966124,-0.7799598991724602,-0.45484094009354875,-0.3349656509348863,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.805555582046509,0.604166686534882,1.0,1.0,0
China,27,13,Stroll,Giovinazzi,6,2019,R,18,99,0.65,-6594.7578125,3667.17944335938,0.287825867411397,-0.7898552437475193,-0.6671437604035751,-0.05808071442847376,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.708333313465118,0.583333313465118,1.0,1.0,0
China,28,9,Raikkonen,Grosjean,16,2019,R,7,8,0.45,2978.087890625,-910.569396972656,0.223553579250005,0.052310718987363024,0.990026409565553,0.6275683424077911,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.899999976158142,0.259259253740311,1.0,1.0,0
China,30,11,Albon,Magnussen,5,2019,R,23,20,0.55,-6014.22705078125,1311.96252441406,0.4182662099795,1.6976835459329727,0.3100888332553875,1.1393949629630462,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.694444417953491,0.125,1.0,1.0,0
China,39,2,Bottas,Leclerc,8,2019,R,77,16,0.1,-1413.26745605469,2477.54467773438,0.251282754986715,0.295463442682677,-0.11547909084554216,0.8246055890066811,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.926829278469086,0.150000005960464,1.0,1.0,0
China,42,3,Vettel,Leclerc,3,2019,R,5,16,0.15,-4563.62158203125,-2055.36059570313,0.204972460847,-0.6097911913952431,0.17562398246087346,0.29192465732466644,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.82051283121109,0.0,1.0,1.0,0
China,43,17,Norris,Kubica,4,2019,R,4,88,0.85,-4096.869140625,-1006.83666992188,0.0605061994158458,0.609128584057092,-0.14320245199205378,-0.08696233684504176,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4375,0.392857134342194,1.0,1.0,0
China,50,17,Russell,Kubica,8,2019,R,63,88,0.85,-1413.26745605469,2477.54467773438,0.251282754986715,0.295463442682677,0.05511224213907542,0.6231317899963872,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.800000011920929,0.142857149243355,1.0,1.0,0
Azerbaijan,4,8,Leclerc,Kvyat,18,2019,R,16,26,0.4,-11029.5338013757,-7796.23853385484,0.103362996916455,1.9832806319831007,-0.28485654601600735,1.301667525694632,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.882352948188782,-0.800000011920929,1.0,0.0,0
Azerbaijan,5,6,Leclerc,Norris,20,2019,R,16,4,0.3,-8077.31003903392,-4403.67407467362,0.148986016468937,2.4313736910894077,-0.11487215193846598,0.6435349015024577,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.852941155433655,0.523809552192688,1.0,0.0,0
Azerbaijan,5,7,Leclerc,Sainz,2,2019,R,16,55,0.35,2384.06691376107,3686.0714516243,0.214768807130708,-0.7993772969314571,-0.042628914143311845,-0.30015422620699617,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.852941155433655,0.583333313465118,1.0,1.0,0
Azerbaijan,5,10,Ricciardo,Kvyat,15,2019,R,3,26,0.5,-16846.4303117238,-9555.89563202625,0.429577589498897,-0.9295910254775235,-0.28485654601600735,0.4486551645612401,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-1.0,1.0,0.0,0
Azerbaijan,5,11,Albon,Kvyat,1,2019,R,23,26,0.55,3689.03740015677,631.318972587595,0.0691767919991036,-0.6311823653931942,-0.11487215193846598,-0.4009743425047703,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.583333313465118,-1.0,1.0,0.0,0
Azerbaijan,6,4,Verstappen,Perez,3,2019,R,33,11,0.2,-5565.82556782918,374.242552322677,0.403275923086013,-0.8613635193733656,-0.33372744837670254,-0.30324897642252935,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28571429848671,0.100000001490116,0.0,0.0,0
Azerbaijan,10,6,Gasly,Stroll,14,2019,R,10,18,0.3,-16888.8243753755,-7335.75178016216,0.510770984282174,2.0280899378937316,0.8200420154880117,-0.21055280805809085,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.743589758872986,0.0,1.0,1.0,0
Azerbaijan,10,7,Gasly,Ricciardo,14,2019,R,10,3,0.35,-16888.8243753755,-7335.75178016216,0.510770984282174,2.0280899378937316,-0.7948097282486315,-0.05855184950058606,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.743589758872986,0.0,1.0,1.0,0
Azerbaijan,10,8,Gasly,Albon,2,2019,R,10,23,0.4,2384.06691376107,3686.0714516243,0.214768807130708,-0.7993772969314571,0.3100888332553875,-0.34025953063528735,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.743589758872986,0.16666667163372,1.0,1.0,0
Azerbaijan,11,19,Hulkenberg,Giovinazzi,3,2019,R,27,99,0.95,-5565.82556782918,374.242552322677,0.403275923086013,-0.8613635193733656,-0.6248253341710901,-0.4034747899365736,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.884615361690521,0.906976759433746,1.0,1.0,0
Azerbaijan,15,8,Norris,Grosjean,17,2019,R,4,8,0.4,-12714.2510491358,-9481.44133662404,0.100876076447554,1.4012575044572908,-0.22748655363923606,0.6416038146783503,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.800000011920929,0.558823525905609,1.0,1.0,0
Azerbaijan,16,9,Sainz,Grosjean,3,2019,R,55,8,0.45,-5565.82556782918,374.242552322677,0.403275923086013,-0.8613635193733656,-0.5896144478536285,-0.20019144862910268,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.897435903549194,0.529411792755127,1.0,1.0,0
Azerbaijan,18,10,Kvyat,Grosjean,17,2019,R,26,8,0.5,-12714.2510491358,-9481.44133662404,0.100876076447554,1.4012575044572908,-0.5398331371323194,0.3504053955149041,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.535714268684387,0.470588237047195,1.0,1.0,0
Azerbaijan,19,13,Ricciardo,Raikkonen,16,2019,R,3,7,0.65,-13660.6106239473,-11108.5753889183,0.165996659953687,-0.3296265181604003,1.1600108036430945,-0.020675612026929416,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.571428596973419,0.704545438289642,1.0,1.0,0
Azerbaijan,20,14,Stroll,Raikkonen,14,2019,R,18,7,0.7,-16888.8243753755,-7335.75178016216,0.510770984282174,2.0280899378937316,-0.7098175312098608,-0.028573159988451467,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.756097555160523,0.681818187236786,1.0,1.0,0
Azerbaijan,21,12,Ricciardo,Magnussen,6,2019,R,3,20,0.6,-7617.31881849684,-3926.02603823887,0.561875270380101,-0.5857862402263938,-0.698131363492631,0.28208774658328506,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.476190477609634,0.5625,1.0,1.0,0
Azerbaijan,27,13,Raikkonen,Magnussen,16,2019,R,7,20,0.65,-13660.6106239473,-11108.5753889183,0.165996659953687,-0.3296265181604003,-0.7948097282486315,0.22343220740501485,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.522727251052856,0.375,1.0,1.0,0
Azerbaijan,27,16,Albon,Hulkenberg,7,2019,R,23,27,0.8,-10710.0637988311,-6235.33725678568,0.190454361909482,-1.2422425558849357,-0.7431064443215809,-0.09332163153952777,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.60526317358017,0.269230782985687,1.0,1.0,0
Azerbaijan,32,1,Bottas,Leclerc,13,2019,R,77,16,0.05,-16186.9997033362,-5197.33062108343,0.383570975522927,1.8040434083405779,-0.6248253341710901,0.15500463914951126,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.487179487943649,0.0588235296308994,1.0,1.0,0
Azerbaijan,33,2,Hamilton,Leclerc,8,2019,R,44,16,0.1,-11409.8878943676,-4438.97704776127,0.0706453277821523,-0.9252167563977179,-0.5876918262088845,-0.3666939735120366,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.473684221506119,0.0294117648154497,1.0,1.0,0
Azerbaijan,36,5,Leclerc,Gasly,19,2019,R,16,10,0.25,-10524.5902911213,-6346.59421068001,0.0874665006047655,2.1326449850185365,-0.7098175312098608,0.5809156367548638,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.882352948188782,0.0769230797886848,1.0,1.0,0
Spain,24,9,Ricciardo,Sainz,4,2019,R,3,55,0.45,-5053.705078125,-3172.25170898438,0.171518625077114,-0.0032652633881944323,0.29415279631061797,-0.19506069899018552,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.125,0.454545468091965,0.0,1.0,0
Spain,24,15,Kvyat,Raikkonen,8,2019,R,26,7,0.75,-3287.30078125,-3536.36962890625,0.409316723403573,1.0435298948696252,-0.28485654601600735,-0.18857653338324393,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.933333337306976,0.142857149243355,1.0,1.0,0
Spain,27,7,Grosjean,Hulkenberg,15,2019,R,8,27,0.35,1272.74816894531,3302.87524414063,0.244301980671696,-0.6007226755299373,-0.3316025137629323,-0.18943720991953147,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.949999988079071,0.228571429848671,1.0,1.0,0
Spain,36,8,Kvyat,Magnussen,13,2019,R,26,20,0.4,-170.4140625,3724.0,0.249689451701597,-0.12910475471884553,-0.6351458893473979,-0.020587411371445576,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.666666686534882,0.409090906381607,1.0,1.0,0
Spain,41,5,Vettel,Gasly,6,2019,R,5,10,0.25,-3511.33862304688,-5588.65185546875,0.13383183174188,1.415696090448445,-0.2026967305435922,5.767215776844358,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.978723406791687,0.20833332836628,1.0,1.0,0
Spain,53,7,Magnussen,Grosjean,9,2019,R,20,8,0.35,-3938.748046875,-911.778869628906,0.432836521669928,1.4397188492622124,-0.3053964998841107,-0.1862009454330175,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.782608687877655,0.0,0.0,0
Spain,53,9,Sainz,Kvyat,16,2019,R,55,26,0.45,2294.98974609375,2150.14013671875,0.0028806065595645,1.1617766902882043,-0.16091002429380252,-0.08962758324653247,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.772727251052856,0.822222232818604,0.0,1.0,0
Spain,59,8,Sainz,Grosjean,9,2019,R,55,8,0.4,-3938.748046875,-911.778869628906,0.432836521669928,1.4397188492622124,-0.6666133372988862,-0.12177708795846112,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.636363625526428,0.652173936367035,0.0,0.0,0
Spain,61,9,Kvyat,Grosjean,5,2019,R,26,8,0.45,-5760.50341796875,-6343.96533203125,0.420742934035287,-0.6903412873511987,-0.5334615754860264,-0.331734381742106,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.644444465637207,0.60869562625885,1.0,0.0,0
Monaco,2,13,Leclerc,Norris,7,2019,R,16,4,0.65,-1016.88470458984,-477.596557617188,0.0401706001531056,-0.9866694573366777,-0.4626325831570396,-0.42403767797026065,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.777777791023254,0.957446813583374,1.0,1.0,0
Monaco,7,12,Leclerc,Grosjean,12,2019,R,16,8,0.6,-6814.4267578125,-4914.705078125,0.15267385379389,-0.018201698691738006,-0.40876934891004174,-0.29768873440044824,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.222222223877907,0.860000014305115,1.0,1.0,0
Canada,6,8,Verstappen,Norris,10,2019,R,33,4,0.4,-711.50537109375,16759.564453125,0.271656931623227,-1.0450816736069515,-0.7753325659069144,-0.05906623901546044,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.875,0.0,1.0,0.0,0
Canada,11,10,Gasly,Giovinazzi,2,2019,R,10,99,0.5,3856.56665039063,-2073.48876953125,0.0619239680736643,-0.9890699934220702,-0.37136609032246803,-0.32470250561060454,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.935483872890472,0.666666686534882,1.0,1.0,0
Canada,12,7,Ricciardo,Stroll,6,2019,R,3,18,0.35,-993.916625976563,3790.888671875,0.076894152248796,-0.8247692050830909,-0.19986434897723668,-0.2372768979552265,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.934426248073578,0.733333349227905,1.0,1.0,0
Canada,14,13,Kvyat,Magnussen,10,2019,R,26,20,0.65,-711.50537109375,16759.564453125,0.271656931623227,-1.0450816736069515,-0.22111239823692935,-0.23968078875964882,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.964912295341492,0.64102566242218,1.0,1.0,0
Canada,14,14,Perez,Magnussen,5,2019,R,11,20,0.7,-724.044738769531,1618.96740722656,0.0824991888193105,1.52025113757325,0.1401044391778461,0.0046567684605189515,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.948275864124298,0.64102566242218,1.0,1.0,0
Canada,27,12,Kvyat,Grosjean,2,2019,R,26,8,0.6,3856.56665039063,-2073.48876953125,0.0619239680736643,-0.9890699934220702,-0.5256679871055251,0.16331168688838457,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.736842095851898,0.205882355570793,1.0,1.0,0
Canada,32,13,Perez,Grosjean,4,2019,R,11,8,0.65,746.3623046875,-42.9930572509766,0.030505467072475,0.713683631181897,0.9050342125267824,-0.06453493113477198,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.637931048870087,0.0588235296308994,1.0,1.0,0
Canada,35,3,Leclerc,Verstappen,14,2019,R,16,33,0.15,2435.43627929688,5153.82958984375,0.436327219979228,0.18194640691816943,-0.11487215193846598,-0.294582324689245,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.945945918560028,0.270833343267441,0.0,1.0,0
Canada,38,5,Bottas,Ricciardo,9,2019,R,77,3,0.25,-1140.2919921875,10976.314453125,0.0786255502629724,0.48963710162874347,0.22616007618201092,3.9000138443098655,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.783783793449402,0.508196711540222,1.0,1.0,0
Canada,50,6,Verstappen,Hulkenberg,14,2019,R,33,27,0.3,2435.43627929688,5153.82958984375,0.436327219979228,0.18194640691816943,-0.45484094009354875,-0.36795750848549486,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.681818187236786,0.3584905564785,0.0,1.0,0
Canada,51,5,Verstappen,Ricciardo,14,2019,R,33,3,0.25,2435.43627929688,5153.82958984375,0.436327219979228,0.18194640691816943,-0.11062228271092628,-0.2902756384840345,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.636363625526428,0.295081973075867,0.0,1.0,0
Canada,66,9,Stroll,Sainz,6,2019,R,18,55,0.45,-993.916625976563,3790.888671875,0.076894152248796,-0.8247692050830909,-0.19986434897723668,6.3311754318057805,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.125,0.0461538471281529,1.0,1.0,0
Canada,67,10,Kvyat,Sainz,14,2019,R,26,55,0.5,2435.43627929688,5153.82958984375,0.436327219979228,0.18194640691816943,1.6681937473967476,-0.14164912086761736,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0350877195596695,0.0307692307978869,1.0,1.0,0
France,3,17,Grosjean,Kubica,10,2019,R,8,88,0.85,9433.77474042483,-2630.98722005138,0.882918498254639,2.0579628085008186,-0.10176849656005199,-0.09437875914698472,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.903225779533386,0.875,1.0,1.0,0
France,5,6,Vettel,Norris,6,2019,R,5,4,0.3,-10514.4041165696,5273.32160610376,0.731807441929136,0.5493828428429177,-0.19986434897723668,0.11766114918097036,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.680000007152557,0.444444447755814,0.0,0.0,0
France,6,9,Ricciardo,Giovinazzi,3,2019,R,3,99,0.45,-9698.04154408708,3189.49531251655,0.427224865053029,0.4330160648431203,-0.412343544696157,-0.09824930019797286,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,-0.28571429848671,0.0,0.0,0
France,6,10,Raikkonen,Giovinazzi,6,2019,R,7,99,0.5,-10514.4041165696,5273.32160610376,0.731807441929136,0.5493828428429177,0.29227102632307944,0.012537673063515211,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.806451618671417,-0.28571429848671,1.0,0.0,0
France,7,5,Vettel,Sainz,7,2019,R,5,55,0.25,-8997.20544452397,3871.43497120783,0.880122951030569,1.624806184698055,-0.1254961765683123,3.5789100532864655,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.600000023841858,0.368421047925949,0.0,0.0,0
