Race,Lap,Position,Overtaker,Overtaken,Turn,Year,Session,OvertakerNumber,OvertakenNumber,NormalizedPosition,X,Y,CornerAngle,AverageCornerSpeed,SpeedDelta,DistanceDelta,OvertakerDrsState,isOvertakerSoft,isOvertakenSoft,isOvertakerMedium,isOvertakenMedium,isOvertakerHard,isOvertakenHard,isOvertakerWet,isOvertakenWet,isOvertakerIntermediate,isOvertakenIntermediate,OvertakerTyreLife,OvertakenTyreLife,IsOvertakerFreshTyre,IsOvertakenFreshTyre
Brazil,60,1,Verstappen,Hamilton,1,2019,R,33,44,0.05,-2933.145751953125,-5389.0849609375,0.2631574919718779,123.0,14.0,0.6449999809265137,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8524590134620667,0.260869562625885,1.0,1.0
Brazil,60,3,Albon,Vettel,1,2019,R,23,5,0.15,-2933.145751953125,-5389.0849609375,0.2631574919718779,123.0,-97.72499084472656,11.334446907043457,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7111111283302307,0.6904761791229248,1.0,1.0
Brazil,60,7,Sainz,Grosjean,1,2019,R,55,8,0.35,-2933.145751953125,-5389.0849609375,0.2631574919718779,123.0,5.0,2.240833282470703,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.261904776096344,0.12820513546466827,1.0,1.0
Brazil,60,8,Raikkonen,Grosjean,4,2019,R,7,8,0.4,1804.999267578125,2046.0009765625,0.07880853314145868,179.0,13.2166748046875,5.046389102935791,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.644444465637207,0.12820513546466827,1.0,1.0
Brazil,60,9,Giovinazzi,Grosjean,5,2019,R,99,8,0.45,315.0265808105469,2381.256591796875,0.28894582438188565,246.0,6.0,8.614999771118164,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6222222447395325,0.12820513546466827,1.0,1.0
Brazil,60,10,Ricciardo,Grosjean,9,2019,R,3,8,0.5,-2892.247802734375,872.4701538085938,0.160576532694294,115.40167353260627,3.9250030517578125,7.100277900695801,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6349206566810608,0.12820513546466827,1.0,1.0
Brazil,60,11,Kvyat,Ricciardo,3,2019,R,26,3,0.55,-277.1392822265625,-5038.25927734375,0.1590702607703648,251.0,12.811721801757812,15.550833702087402,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7083333134651184,0.6349206566810608,1.0,1.0
Brazil,60,11,Ricciardo,Perez,4,2019,R,3,11,0.55,1804.999267578125,2046.0009765625,0.07880853314145868,179.0,-1.2166748046875,1.4608333110809326,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6349206566810608,0.5813953280448914,1.0,1.0
Brazil,60,11,Ricciardo,Kvyat,8,2019,R,3,26,0.55,-4032.923828125,894.0545654296875,0.4260074602580855,102.0,24.375,3.650277614593506,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6349206566810608,0.7083333134651184,1.0,1.0
Brazil,60,12,Kvyat,Perez,4,2019,R,26,11,0.6,1804.999267578125,2046.0009765625,0.07880853314145868,179.0,-3.2166748046875,1.4608333110809326,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7083333134651184,0.5813953280448914,1.0,1.0
Brazil,60,12,Perez,Kvyat,10,2019,R,11,26,0.6,-3601.822998046875,3344.001953125,0.33920153774936923,103.9552216945146,24.074630737304688,3.178333282470703,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5813953280448914,0.7083333134651184,1.0,1.0
Brazil,60,13,Norris,Kvyat,12,2019,R,4,26,0.65,-324.86907958984375,4534.8486328125,0.08124711566224194,155.0,7.0,7.8938889503479,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6111111044883728,0.7083333134651184,1.0,1.0
Brazil,60,13,Kvyat,Norris,14,2019,R,26,4,0.65,-3734.2490234375,3988.57421875,0.38951449849088027,278.9834024852189,-3.0,4.523055553436279,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7083333134651184,0.6111111044883728,1.0,1.0
Brazil,60,15,Magnussen,Stroll,11,2019,R,20,18,0.75,-1958.77734375,2384.0,0.25033238195112106,236.0,18.616668701171875,26.786666870117188,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7777777910232544,0.8292682766914368,1.0,1.0
Brazil,60,15,Stroll,Magnussen,13,2019,R,18,20,0.75,-1423.6868896484375,4985.06298828125,0.24618288668573468,239.0,19.889907836914062,14.145554542541504,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8292682766914368,0.7777777910232544,1.0,1.0
Brazil,60,16,Hulkenberg,Magnussen,13,2019,R,27,20,0.8,-1423.6868896484375,4985.06298828125,0.24618288668573468,239.0,27.233993530273438,14.145554542541504,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6296296119689941,0.7777777910232544,1.0,1.0
Brazil,61,13,Norris,Kvyat,1,2019,R,4,26,0.65,-2933.145751953125,-5389.0849609375,0.2631574919718779,123.0,20.06983184814453,11.609443664550781,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555820465088,0.6875,1.0,1.0
Brazil,61,14,Hulkenberg,Stroll,1,2019,R,27,18,0.7,-2933.145751953125,-5389.0849609375,0.2631574919718779,123.0,11.0,5.017499923706055,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5925925970077515,0.8048780560493469,1.0,1.0
Brazil,61,15,Stroll,Kvyat,4,2019,R,18,26,0.75,1804.999267578125,2046.0009765625,0.07880853314145868,179.0,14.074996948242188,6.374444484710693,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8048780560493469,0.6875,1.0,1.0
Brazil,61,15,Hulkenberg,Kvyat,2,2019,R,27,26,0.75,-2128.3173828125,-4989.0,0.2431249068219074,174.1041653333333,13.104476928710938,26.00055503845215,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5925925970077515,0.6875,1.0,1.0
Brazil,62,12,Norris,Perez,2,2019,R,4,11,0.6,-2128.3173828125,-4989.0,0.2431249068219074,174.1041653333333,-2.5666656494140625,15.091666221618652,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5348837375640869,1.0,1.0
Brazil,62,16,Magnussen,Kvyat,2,2019,R,20,26,0.8,-2128.3173828125,-4989.0,0.2431249068219074,174.1041653333333,-6.6125030517578125,14.63166618347168,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7333333492279053,0.6666666865348816,1.0,1.0
Brazil,63,12,Perez,Grosjean,4,2019,R,11,8,0.6,1804.999267578125,2046.0009765625,0.07880853314145868,179.0,12.761199951171875,4.723611354827881,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5116279125213623,0.05128205195069313,1.0,1.0
Brazil,64,13,Hulkenberg,Grosjean,1,2019,R,27,8,0.65,-2933.145751953125,-5389.0849609375,0.2631574919718779,123.0,-0.147613525390625,11.41611099243164,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48148149251937866,0.025641025975346565,1.0,1.0
Brazil,64,14,Stroll,Grosjean,13,2019,R,18,8,0.7,-1423.6868896484375,4985.06298828125,0.24618288668573468,239.0,43.116668701171875,171.693603515625,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7317073345184326,0.025641025975346565,1.0,1.0
Brazil,64,15,Magnussen,Grosjean,14,2019,R,20,8,0.75,-3734.2490234375,3988.57421875,0.38951449849088027,278.9834024852189,13.5333251953125,19.093055725097656,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6888889074325562,0.025641025975346565,1.0,1.0
Brazil,65,16,Kvyat,Grosjean,4,2019,R,26,8,0.8,1804.999267578125,2046.0009765625,0.07880853314145868,179.0,8.0,5.8027777671813965,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6041666865348816,0.0,1.0,1.0
Brazil,66,4,Leclerc,Vettel,1,2019,R,16,5,0.2,-2933.145751953125,-5389.0849609375,0.2631574919718779,123.0,8.0,47.92667007446289,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5476190447807312,1.0,1.0
Brazil,70,3,Hamilton,Gasly,1,2019,R,44,10,0.15,-2933.145751953125,-5389.0849609375,0.2631574919718779,123.0,7.385009765625,348.8722229003906,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8541666865348816,0.45652174949645996,1.0,1.0
Brazil,70,10,Magnussen,Hulkenberg,2,2019,R,20,27,0.5,-2128.3173828125,-4989.0,0.2431249068219074,174.1041653333333,2.077484130859375,17.128889083862305,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555820465088,0.25925925374031067,1.0,1.0
Brazil,70,11,Kvyat,Hulkenberg,4,2019,R,26,27,0.55,1804.999267578125,2046.0009765625,0.07880853314145868,179.0,12.863555908203125,37.236942291259766,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.25925925374031067,1.0,1.0
Brazil,71,10,Kvyat,Magnussen,1,2019,R,26,20,0.5,-2933.145751953125,-5389.0849609375,0.2631574919718779,123.0,11.783332824707031,8.793889045715332,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4791666567325592,0.5333333611488342,1.0,1.0
Abu Dhabi,2,9,Hulkenberg,Magnussen,8,2019,R,27,20,0.45,-5805.00927734375,4591.0283203125,0.44858655450213963,82.0,0.3166656494140625,20.200834274291992,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7222222089767456,0.8999999761581421,0.0,1.0
Abu Dhabi,2,12,Giovinazzi,Stroll,8,2019,R,99,18,0.6,-5805.00927734375,4591.0283203125,0.44858655450213963,82.0,3.6833343505859375,1.2144441604614258,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.6000000238418579,1.0,1.0
Abu Dhabi,2,14,Bottas,Raikkonen,12,2019,R,77,7,0.7,1984.38232421875,-1105.0916748046875,0.39413710837178706,120.0,-7.527198791503906,2.1558332443237305,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8275862336158752,0.9090909361839294,0.0,1.0
Abu Dhabi,5,13,Bottas,Stroll,5,2019,R,77,18,0.65,-1329.310791015625,14455.244140625,0.3796909691775123,141.0,-2.0208282470703125,5.940277576446533,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7241379022598267,0.0,0.0,1.0
Abu Dhabi,6,10,Perez,Magnussen,12,2019,R,11,20,0.5,1984.38232421875,-1105.0916748046875,0.39413710837178706,120.0,-4.0,106.2219467163086,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.837837815284729,0.699999988079071,1.0,1.0
Abu Dhabi,6,12,Bottas,Giovinazzi,8,2019,R,77,99,0.6,-5805.00927734375,4591.0283203125,0.44858655450213963,82.0,4.0,30.016666412353516,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6896551847457886,0.25,0.0,1.0
Abu Dhabi,7,11,Bottas,Magnussen,12,2019,R,77,20,0.55,1984.38232421875,-1105.0916748046875,0.39413710837178706,120.0,11.291664123535156,8.49333381652832,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6551724076271057,0.6499999761581421,0.0,1.0
Abu Dhabi,9,17,Norris,Russell,8,2019,R,4,63,0.85,-5805.00927734375,4591.0283203125,0.44858655450213963,82.0,4.850006103515625,35.30555725097656,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.97826087474823,0.71875,1.0,1.0
Abu Dhabi,10,15,Norris,Kubica,8,2019,R,4,88,0.75,-5805.00927734375,4591.0283203125,0.44858655450213963,82.0,11.824996948242188,0.7883333563804626,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.95652174949646,0.5833333134651184,1.0,1.0
Abu Dhabi,12,8,Bottas,Perez,8,2019,R,77,11,0.4,-5805.00927734375,4591.0283203125,0.44858655450213963,82.0,4.529167175292969,44.75166702270508,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48275861144065857,0.6756756901741028,0.0,1.0
Abu Dhabi,13,7,Vettel,Perez,8,2019,R,5,11,0.35,-5805.00927734375,4591.0283203125,0.44858655450213963,82.0,-10.400001525878906,42.495277404785156,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9615384340286255,0.6486486196517944,1.0,1.0
Abu Dhabi,15,14,Sainz,Ricciardo,8,2019,R,55,3,0.7,-5805.00927734375,4591.0283203125,0.44858655450213963,82.0,7.0,12.38194465637207,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.8965517282485962,0.8709677457809448,1.0,1.0
Abu Dhabi,18,4,Bottas,Hulkenberg,8,2019,R,77,27,0.2,-5805.00927734375,4591.0283203125,0.44858655450213963,82.0,-4.0,1053.455810546875,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27586206793785095,-0.1666666716337204,0.0,0.0
Abu Dhabi,18,12,Norris,Grosjean,8,2019,R,4,8,0.6,-5805.00927734375,4591.0283203125,0.44858655450213963,82.0,-19.0,92.78639221191406,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.782608687877655,0.0,1.0,1.0
Abu Dhabi,18,13,Sainz,Grosjean,12,2019,R,55,8,0.65,1984.38232421875,-1105.0916748046875,0.39413710837178706,120.0,-3.0,164.0963897705078,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7931034564971924,0.0,1.0,1.0
Abu Dhabi,19,12,Hulkenberg,Sainz,8,2019,R,27,55,0.6,-5805.00927734375,4591.0283203125,0.44858655450213963,82.0,-10.0,24.8880558013916,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9722222089767456,0.7586206793785095,1.0,1.0
Abu Dhabi,19,16,Giovinazzi,Russell,8,2019,R,99,63,0.8,-5805.00927734375,4591.0283203125,0.44858655450213963,82.0,-6.404167175292969,1.6669443845748901,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.3888888955116272,0.40625,1.0,1.0
Abu Dhabi,21,8,Kvyat,Raikkonen,12,2019,R,26,7,0.4,1984.38232421875,-1105.0916748046875,0.39413710837178706,120.0,8.0,603.5447387695312,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4749999940395355,0.04545454680919647,1.0,1.0
Abu Dhabi,24,15,Giovinazzi,Kubica,12,2019,R,99,88,0.75,1984.38232421875,-1105.0916748046875,0.39413710837178706,120.0,-0.5522994995117188,17.844999313354492,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.1111111119389534,0.0,1.0,1.0
Abu Dhabi,25,18,Stroll,Kubica,8,2019,R,18,88,0.9,-5805.00927734375,4591.0283203125,0.44858655450213963,82.0,0.0,1030.0416259765625,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9090909361839294,0.9655172228813171,1.0,1.0
Abu Dhabi,26,16,Grosjean,Russell,12,2019,R,8,63,0.8,1984.38232421875,-1105.0916748046875,0.39413710837178706,120.0,6.0,16.11111068725586,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.75,0.1875,0.0,1.0
Abu Dhabi,32,2,Verstappen,Leclerc,8,2019,R,33,16,0.1,-5805.00927734375,4591.0283203125,0.44858655450213963,82.0,29.38806915283203,761.8158569335938,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.7666666507720947,0.23076923191547394,1.0,1.0
Abu Dhabi,35,18,Russell,Kubica,8,2019,R,63,88,0.9,-5805.00927734375,4591.0283203125,0.44858655450213963,82.0,-1.77142333984375,0.15611109137535095,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8636363744735718,0.6206896305084229,1.0,1.0
Abu Dhabi,38,13,Raikkonen,Magnussen,8,2019,R,7,20,0.65,-5805.00927734375,4591.0283203125,0.44858655450213963,82.0,7.0,249.25083923339844,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.44117647409439087,1.0,0.0
Abu Dhabi,39,4,Bottas,Albon,8,2019,R,77,23,0.2,-5805.00927734375,4591.0283203125,0.44858655450213963,82.0,5.0,10.281389236450195,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6153846383094788,0.380952388048172,1.0,1.0
Abu Dhabi,40,11,Perez,Ricciardo,8,2019,R,11,3,0.55,-5805.00927734375,4591.0283203125,0.44858655450213963,82.0,1.0,21.821666717529297,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.8235294222831726,0.06451612710952759,1.0,1.0
Abu Dhabi,43,12,Sainz,Magnussen,8,2019,R,55,20,0.6,-5805.00927734375,4591.0283203125,0.44858655450213963,82.0,-10.020835876464844,90.29666900634766,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8461538553237915,0.29411765933036804,1.0,0.0
Abu Dhabi,45,8,Perez,Hulkenberg,8,2019,R,11,27,0.4,-5805.00927734375,4591.0283203125,0.44858655450213963,82.0,-1.912506103515625,37.68916702270508,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.529411792755127,0.25,1.0,1.0
Abu Dhabi,46,9,Kvyat,Hulkenberg,12,2019,R,26,27,0.45,1984.38232421875,-1105.0916748046875,0.39413710837178706,120.0,-2.0,72.39083099365234,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285969734192,0.2222222238779068,1.0,1.0
Abu Dhabi,46,11,Sainz,Raikkonen,12,2019,R,55,7,0.55,1984.38232421875,-1105.0916748046875,0.39413710837178706,120.0,4.0,188.8161163330078,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6153846383094788,0.25,1.0,1.0
Abu Dhabi,46,13,Ricciardo,Magnussen,8,2019,R,3,20,0.65,-5805.00927734375,4591.0283203125,0.44858655450213963,82.0,1.0,3.2033333778381348,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.695652186870575,0.20588235557079315,0.0,0.0
Abu Dhabi,46,18,Gasly,Kubica,12,2019,R,10,88,0.9,1984.38232421875,-1105.0916748046875,0.39413710837178706,120.0,-3.6374969482421875,10.503889083862305,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.13461539149284363,0.24137930572032928,1.0,1.0
Abu Dhabi,49,12,Ricciardo,Raikkonen,8,2019,R,3,7,0.6,-5805.00927734375,4591.0283203125,0.44858655450213963,82.0,3.2458267211914062,6.355833530426025,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5652173757553101,0.15625,0.0,1.0
Abu Dhabi,53,5,Vettel,Albon,12,2019,R,5,23,0.25,1984.38232421875,-1105.0916748046875,0.39413710837178706,120.0,2.1750030517578125,25.241111755371094,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.11764705926179886,0.0476190485060215,1.0,1.0
Abu Dhabi,54,7,Perez,Norris,13,2019,R,11,4,0.35,2354.76171875,-825.3573608398438,0.0936668818476665,157.92916373333338,25.362503051757812,10.065553665161133,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Abu Dhabi,54,10,Sainz,Hulkenberg,12,2019,R,55,27,0.5,1984.38232421875,-1105.0916748046875,0.39413710837178706,120.0,2.0,101.45833587646484,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Abu Dhabi,54,11,Ricciardo,Hulkenberg,15,2019,R,3,27,0.55,-410.5672607421875,200.03628540039062,0.2282837035840587,260.0,1.20001220703125,6.346388816833496,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3478260934352875,0.0,0.0,1.0
Austria,3,3,Albon,Norris,4,2020,R,23,4,0.15,-266.37420654296875,4694.2724609375,0.04521150243178401,109.28750080000002,-12.283340454101562,178.89999389648438,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8421052694320679,0.7142857313156128,0.0,0.0
Austria,4,4,Hamilton,Norris,3,2020,R,44,4,0.2,-8209.9208984375,5460.17724609375,0.4098293552582759,73.57500159999998,72.0,6.769721984863281,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666865348816,0.6666666865348816,0.0,0.0
Austria,6,14,Kvyat,Giovinazzi,4,2020,R,26,99,0.7,-266.37420654296875,4694.2724609375,0.04521150243178401,109.28750080000002,8.449996948242188,39.081390380859375,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857313156128,0.699999988079071,1.0,1.0
Austria,7,13,Kvyat,Magnussen,3,2020,R,26,20,0.65,-8209.9208984375,5460.17724609375,0.4098293552582759,73.57500159999998,23.534576416015625,248.13360595703125,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666865348816,0.6499999761581421,1.0,1.0
Austria,9,3,Hamilton,Albon,4,2020,R,44,23,0.15,-266.37420654296875,4694.2724609375,0.04521150243178401,109.28750080000002,-10.561897277832031,84.6211166381836,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4285714328289032,0.6842105388641357,0.0,0.0
Austria,15,14,Ocon,Giovinazzi,4,2020,R,31,99,0.7,-266.37420654296875,4694.2724609375,0.04521150243178401,109.28750080000002,0.75,49.13999938964844,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142984867096,0.25,1.0,1.0
Austria,18,14,Raikkonen,Giovinazzi,4,2020,R,7,99,0.7,-266.37420654296875,4694.2724609375,0.04521150243178401,109.28750080000002,-3.1750030517578125,106.91219329833984,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157933950424,0.10000000149011612,1.0,1.0
Austria,33,4,Perez,Norris,4,2020,R,11,4,0.2,-266.37420654296875,4694.2724609375,0.04521150243178401,109.28750080000002,4.0,104.5411148071289,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7333333492279053,0.5199999809265137,1.0,1.0
Austria,36,14,Vettel,Grosjean,3,2020,R,5,8,0.7,-8209.9208984375,5460.17724609375,0.4098293552582759,73.57500159999998,22.208328247070312,2.5177783966064453,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4000000059604645,0.3199999928474426,1.0,1.0
Austria,44,12,Raikkonen,Russell,4,2020,R,7,63,0.6,-266.37420654296875,4694.2724609375,0.04521150243178401,109.28750080000002,-3.0,166.79861450195312,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.07407407462596893,0.03999999910593033,1.0,1.0
Austria,55,3,Albon,Perez,3,2020,R,23,11,0.15,-8209.9208984375,5460.17724609375,0.4098293552582759,73.57500159999998,155.4499969482422,105.2602767944336,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6842105388641357,0.24444444477558136,0.0,0.0
Austria,55,10,Kvyat,Giovinazzi,3,2020,R,26,99,0.5,-8209.9208984375,5460.17724609375,0.4098293552582759,73.57500159999998,-7.1999969482421875,64.84444427490234,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5263158082962036,0.6875,0.0,0.0
Austria,61,2,Albon,Hamilton,4,2020,R,23,44,0.1,-266.37420654296875,4694.2724609375,0.04521150243178401,109.28750080000002,114.0,79.55166625976562,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5263158082962036,0.1111111119389534,0.0,0.0
Austria,61,7,Sainz,Ocon,6,2020,R,55,31,0.35,-4632.14404296875,3322.6875,0.10979163300399454,187.85833386666667,30.487503051757812,58.35333251953125,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2631579041481018,0.1111111119389534,0.0,0.0
Austria,61,11,Giovinazzi,Latifi,3,2020,R,99,6,0.55,-8209.9208984375,5460.17724609375,0.4098293552582759,73.57500159999998,-6.6374969482421875,7.395746231079102,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3125,0.29411765933036804,0.0,0.0
Austria,62,6,Sainz,Gasly,3,2020,R,55,10,0.3,-8209.9208984375,5460.17724609375,0.4098293552582759,73.57500159999998,11.0,223.4763946533203,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.21052631735801697,0.08888889104127884,0.0,0.0
Austria,63,10,Giovinazzi,Vettel,4,2020,R,99,5,0.5,-266.37420654296875,4694.2724609375,0.04521150243178401,109.28750080000002,13.033332824707031,25.987777709960938,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1875,0.15000000596046448,0.0,0.0
Austria,64,4,Leclerc,Norris,4,2020,R,16,4,0.2,-266.37420654296875,4694.2724609375,0.04521150243178401,109.28750080000002,-0.491668701171875,1.1741666793823242,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10000000149011612,0.10000000149011612,0.0,0.0
Austria,64,9,Giovinazzi,Kvyat,3,2020,R,99,26,0.45,-8209.9208984375,5460.17724609375,0.4098293552582759,73.57500159999998,23.12499237060547,26.731109619140625,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.05263157933950424,0.0,0.0
Austria,64,9,Kvyat,Giovinazzi,4,2020,R,26,99,0.45,-266.37420654296875,4694.2724609375,0.04521150243178401,109.28750080000002,-12.933334350585938,209.1558380126953,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157933950424,0.125,0.0,0.0
Austria,66,3,Leclerc,Perez,3,2020,R,16,11,0.15,-8209.9208984375,5460.17724609375,0.4098293552582759,73.57500159999998,3.5666656494140625,49.6077766418457,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
