Race,Lap,Position,Overtaker,Overtaken,Turn,Year,Session,OvertakerNumber,OvertakenNumber,NormalizedPosition,X,Y,CornerAngle,AverageCornerSpeed,SpeedDelta,DistanceDelta,OvertakerDrsState,isOvertakerSoft,isOvertakenSoft,isOvertakerMedium,isOvertakenMedium,isOvertakerHard,isOvertakenHard,isOvertakerWet,isOvertakenWet,isOvertakerIntermediate,isOvertakenIntermediate,OvertakerTyreLife,OvertakenTyreLife,IsOvertakerFreshTyre,IsOvertakenFreshTyre
Bahrain,27,10,Bottas,Magnussen,3,2020,R,77,20,0.5,1912.969997301606,8065.44216673751,0.7260960048988068,220.25,-9.949997,362.82388,0,0,0,1,0,0,1,0,0,0,0,0.8888889,0.53846157,0,1
Bahrain,27,11,Bottas,Russell,15,2020,R,77,63,0.55,-552.8126057447134,-2803.66625094119,0.46961666435722027,175.0,-22.0,49.790833,0,0,0,1,0,0,1,0,0,0,0,0.8888889,0.6315789,0,1
Bahrain,28,14,Giovinazzi,Raikkonen,12,2020,R,99,7,0.7,4981.251161545602,1603.7476220625608,0.7578133986949721,265.0,-6.1791687,66.333336,0,0,0,0,0,1,1,0,0,0,0,0.75757575,0.5217391,1,1
Bahrain,32,10,Bottas,Leclerc,4,2020,R,77,16,0.5,7487.745292571566,6790.71071569364,0.9711085162931877,131.0,-7.7249985,15.651111,0,0,0,1,0,0,1,0,0,0,0,0.75,0.7352941,0,1
Bahrain,37,10,Ocon,Ricciardo,9,2020,R,31,3,0.5,2711.1552878922835,5950.242339493996,0.9580776545270082,221.75001600000002,-11.849991,16.906666,0,0,0,0,0,1,1,0,0,0,0,0.8695652,0.9756098,1,1
Bahrain,38,4,Perez,Sainz,8,2020,R,11,55,0.2,2490.099010685538,2458.6003965290042,0.3184841929251091,86.48750079999999,-6.0,25.839722,0,0,0,0,1,1,0,0,0,0,0,0.9411765,0.055555556,1,1
Bahrain,38,10,Ricciardo,Ocon,9,2020,R,3,31,0.5,2711.1552878922835,5950.242339493996,0.9580776545270082,221.75001600000002,-2.0,65.930275,0,0,0,0,0,1,1,0,0,0,0,0.9512195,0.82608694,1,1
Bahrain,39,4,Albon,Sainz,11,2020,R,23,55,0.2,2120.9852205176358,-663.9950720811103,0.2805546427383198,170.33333333333337,-0.30000305,89.875275,0,0,0,0,1,1,0,0,0,0,0,0.7826087,0.0,1,1
Bahrain,40,6,Sainz,Leclerc,5,2020,R,55,16,0.3,5820.228442599813,4860.740936217904,0.5875044363277598,242.0,-0.0,443.0453,0,0,0,0,0,1,1,0,0,0,0,0.9444444,0.5,1,1
Bahrain,42,11,Leclerc,Giovinazzi,12,2020,R,16,99,0.55,4981.251161545602,1603.7476220625608,0.7578133986949721,265.0,-16.0,55.566387,0,0,0,0,0,1,1,0,0,0,0,0.9117647,0.33333334,0,1
Bahrain,43,9,Bottas,Ocon,4,2020,R,77,31,0.45,7487.745292571566,6790.71071569364,0.9711085162931877,131.0,-10.541672,12.0025,0,0,0,1,0,0,1,0,0,0,0,0.44444445,0.6086956,0,1
Bahrain,43,15,Vettel,Magnussen,11,2020,R,5,20,0.75,2120.9852205176358,-663.9950720811103,0.2805546427383198,170.33333333333337,-23.737503,117.41695,0,0,0,0,0,1,1,0,0,0,0,0.8888889,0.65384614,1,0
Bahrain,44,5,Norris,Gasly,8,2020,R,4,10,0.25,2490.099010685538,2458.6003965290042,0.3184841929251091,86.48750079999999,-10.762497,20.109167,0,0,0,0,0,1,1,0,0,0,0,0.68421054,0.66071427,1,1
Bahrain,44,16,Latifi,Magnussen,2,2020,R,6,20,0.8,820.7816212551479,7879.043840540197,0.2810485257932901,156.0,-8.524994,2.9944444,0,0,0,0,0,1,1,0,0,0,0,0.6,0.63461536,0,0
Bahrain,45,17,Raikkonen,Magnussen,11,2020,R,7,20,0.85,2120.9852205176358,-663.9950720811103,0.2805546427383198,170.33333333333337,-7.0,109.28833,0,0,0,1,0,0,1,0,0,0,0,0.8181818,0.61538464,0,0
Bahrain,47,12,Kvyat,Giovinazzi,3,2020,R,26,99,0.6,1912.969997301606,8065.44216673751,0.7260960048988068,220.25,-9.066666,35.316113,0,0,0,0,0,1,1,0,0,0,0,0.64102566,0.18181819,1,1
Bahrain,51,6,Sainz,Gasly,3,2020,R,55,10,0.3,1912.969997301606,8065.44216673751,0.7260960048988068,220.25,-16.0,2.5030556,0,0,0,0,0,1,1,0,0,0,0,0.33333334,0.53571427,1,1
Bahrain,53,13,Russell,Giovinazzi,2,2020,R,63,99,0.65,820.7816212551479,7879.043840540197,0.2810485257932901,156.0,-11.0,28.774723,0,0,0,1,0,0,1,0,0,0,0,0.5945946,0.0,0,1
Abu Dhabi,2,9,Gasly,Ocon,21,2020,R,10,31,0.45,-4730.4609375,5532.771484375,0.055520978369584036,141.0,-3.050003,10.072778,0,1,0,0,1,0,0,0,0,0,0,0.5,0.8,0,1
Abu Dhabi,2,19,Perez,Latifi,2,2020,R,11,6,0.95,289.2606201171875,8810.6279296875,0.1258956881350424,248.0,-18.983337,50.011665,0,0,0,0,1,1,0,0,0,0,0,0.7777778,0.93333334,1,1
Abu Dhabi,3,18,Perez,Fittipaldi,15,2020,R,11,51,0.9,-410.5672607421875,200.03628540039062,0.2282837035840587,254.3134332540285,-3.5200043,35.249443,0,0,0,0,1,1,0,0,0,0,0,0.6666667,0.875,1,1
Abu Dhabi,4,17,Perez,Magnussen,5,2020,R,11,20,0.85,-1329.310791015625,14455.244140625,0.3796909691775123,147.1625024,-7.6499786,31.294167,0,0,0,0,0,1,1,0,0,0,0,0.5555556,0.87096775,1,1
Abu Dhabi,5,16,Perez,Russell,21,2020,R,11,63,0.8,-4730.4609375,5532.771484375,0.055520978369584036,141.0,-6.0499954,50.84889,0,0,0,0,1,1,0,0,0,0,0,0.44444445,0.5,1,1
Abu Dhabi,6,4,Albon,Norris,9,2020,R,23,4,0.2,-5142.84423828125,4383.76318359375,0.14995110335788153,99.0,-9.866669,4.1258335,0,1,1,0,0,0,0,0,0,0,0,0.1,0.1,0,0
Abu Dhabi,6,15,Perez,Giovinazzi,5,2020,R,11,99,0.75,-1329.310791015625,14455.244140625,0.3796909691775123,147.1625024,-2.0,73.42389,0,0,0,0,1,1,0,0,0,0,0,0.33333334,0.7777778,1,1
Abu Dhabi,8,7,Stroll,Kvyat,1,2020,R,18,26,0.35,758.1060791015625,6586.18017578125,0.0915033242940603,162.65416853333332,-5.900009,85.77194,0,1,1,0,0,0,0,0,0,0,0,-0.1,-0.1,0,0
Abu Dhabi,8,14,Perez,Raikkonen,10,2020,R,11,7,0.7,-3935.77490234375,2022.2926025390625,0.3732002255888387,258.8166656000001,-3.3583527,21.799444,0,0,0,0,1,1,0,0,0,0,0,0.11111111,0.2,1,1
Abu Dhabi,9,8,Gasly,Kvyat,18,2020,R,10,26,0.4,-948.2383422851562,2550.0498046875,0.10105055660959412,117.0,-7.0,19.4625,0,1,1,0,0,0,0,0,0,0,0,-0.2,-0.2,0,0
Abu Dhabi,14,8,Sainz,Leclerc,7,2020,R,55,16,0.4,-1652.641357421875,16067.1279296875,0.19592364070312138,68.0,-4.9208336,10.718888,0,0,0,0,1,1,0,0,0,0,0,0.9111111,0.22727273,1,0
Abu Dhabi,14,15,Raikkonen,Magnussen,5,2020,R,7,20,0.75,-1329.310791015625,14455.244140625,0.3796909691775123,147.1625024,-10.436073,6.5027776,0,0,0,0,0,1,1,0,0,0,0,0.90909094,0.5483871,1,1
Abu Dhabi,15,12,Ocon,Giovinazzi,2,2020,R,31,99,0.6,289.2606201171875,8810.6279296875,0.1258956881350424,248.0,-2.2857208,63.990276,0,0,0,0,1,1,0,0,0,0,0,0.8888889,0.44444445,1,1
Abu Dhabi,16,9,Stroll,Leclerc,19,2020,R,18,16,0.45,-923.211669921875,3657.02001953125,0.11920519161271387,123.50714331428571,-0.5541611,59.578056,0,0,0,0,1,1,0,0,0,0,0,0.8666667,0.13636364,1,0
Abu Dhabi,16,9,Leclerc,Stroll,8,2020,R,16,18,0.45,-5805.00927734375,4591.0283203125,0.44858655450213963,83.66428708571428,-13.500015,22.919724,0,0,0,1,0,0,1,0,0,0,0,0.13636364,0.8666667,0,1
Abu Dhabi,16,13,Kvyat,Giovinazzi,17,2020,R,26,99,0.65,-2014.4530029296875,2270.25537109375,0.07923301870504955,104.0,-3.8083344,19.459444,0,0,0,0,1,1,0,0,0,0,0,0.8636364,0.4074074,1,1
Abu Dhabi,17,7,Sainz,Vettel,10,2020,R,55,5,0.35,-3935.77490234375,2022.2926025390625,0.3732002255888387,258.8166656000001,-12.329147,216.61,0,0,0,0,0,1,1,0,0,0,0,0.84444445,0.51428574,1,1
Abu Dhabi,17,14,Raikkonen,Giovinazzi,18,2020,R,7,99,0.7,-948.2383422851562,2550.0498046875,0.10105055660959412,117.0,-1.75,32.075554,0,0,0,0,1,1,0,0,0,0,0,0.84090906,0.37037036,1,1
Abu Dhabi,19,9,Stroll,Leclerc,5,2020,R,18,16,0.45,-1329.310791015625,14455.244140625,0.3796909691775123,147.1625024,-9.75,62.750835,0,0,0,0,1,1,0,0,0,0,0,0.8,0.0,1,0
Abu Dhabi,20,10,Gasly,Leclerc,9,2020,R,10,16,0.5,-5142.84423828125,4383.76318359375,0.14995110335788153,99.0,-1.4874954,7.8561106,0,0,0,0,1,1,0,0,0,0,0,0.7777778,-0.045454547,1,0
Abu Dhabi,22,11,Ocon,Leclerc,18,2020,R,31,16,0.55,-948.2383422851562,2550.0498046875,0.10105055660959412,117.0,-0.22499847,16.088888,0,0,0,0,1,1,0,0,0,0,0,0.73333335,-0.13636364,1,0
Abu Dhabi,22,15,Russell,Giovinazzi,1,2020,R,63,99,0.75,758.1060791015625,6586.18017578125,0.0915033242940603,162.65416853333332,-0.1958313,111.73778,0,0,0,0,1,1,0,0,0,0,0,0.72727275,0.18518518,1,1
Abu Dhabi,26,18,Leclerc,Fittipaldi,9,2020,R,16,51,0.9,-5142.84423828125,4383.76318359375,0.14995110335788153,99.0,-13.337502,17.027779,0,0,0,0,0,1,1,0,0,0,0,0.875,0.33333334,1,1
Abu Dhabi,27,16,Leclerc,Magnussen,12,2020,R,16,20,0.8,1984.38232421875,-1105.0916748046875,0.39413710837178706,127.0,-1.0,7.4944444,0,0,0,0,0,1,1,0,0,0,0,0.84375,0.12903225,1,1
Abu Dhabi,27,17,Leclerc,Latifi,5,2020,R,16,6,0.85,-1329.310791015625,14455.244140625,0.3796909691775123,147.1625024,-0.80000305,30.777779,0,0,0,0,0,1,1,0,0,0,0,0.84375,0.33333334,1,1
Abu Dhabi,28,16,Latifi,Magnussen,9,2020,R,6,20,0.8,-5142.84423828125,4383.76318359375,0.14995110335788153,99.0,-4.5208282,2.534444,0,0,0,0,0,1,1,0,0,0,0,0.29166666,0.09677419,1,1
Abu Dhabi,29,9,Gasly,Stroll,8,2020,R,10,18,0.45,-5805.00927734375,4591.0283203125,0.44858655450213963,83.66428708571428,-0.47916412,21.619444,0,0,0,0,0,1,1,0,0,0,0,0.5777778,0.5777778,1,1
Abu Dhabi,31,8,Gasly,Vettel,12,2020,R,10,5,0.4,1984.38232421875,-1105.0916748046875,0.39413710837178706,127.0,-3.8309479,513.30475,0,0,0,0,0,1,1,0,0,0,0,0.53333336,0.114285715,1,1
Abu Dhabi,34,14,Leclerc,Russell,1,2020,R,16,63,0.7,758.1060791015625,6586.18017578125,0.0915033242940603,162.65416853333332,-0.93881226,184.08472,0,0,0,0,0,1,1,0,0,0,0,0.625,0.45454547,1,1
Abu Dhabi,41,14,Vettel,Russell,9,2020,R,5,63,0.7,-5142.84423828125,4383.76318359375,0.14995110335788153,99.0,-8.412498,8.239166,0,0,0,1,0,0,1,0,0,0,0,0.68421054,0.29545453,1,1
Abu Dhabi,55,9,Ocon,Stroll,7,2020,R,31,18,0.45,-1652.641357421875,16067.1279296875,0.19592364070312138,68.0,-2.2999954,559.20526,0,0,0,0,0,1,1,0,0,0,0,0.0,0.0,1,1
Bahrain,4,5,Norris,Gasly,13,2021,R,4,10,0.25,6665.934072283377,449.2756371061455,0.9964662451719417,140.0,-8.866669,67.31861,0,1,0,0,1,0,0,0,0,0,0,0.41666666,0.7083333,0,0
Bahrain,4,6,Ricciardo,Gasly,7,2021,R,3,10,0.3,4276.202937249183,4156.240630824386,0.7193149222087202,223.29999359999996,-59.72499,14.269724,0,1,0,0,1,0,0,0,0,0,0,0.46153846,0.7083333,0,0
Bahrain,4,15,Perez,Tsunoda,1,2021,R,11,22,0.75,42.40593929993702,8329.202564224179,0.6850425309612856,80.0,-13.0,3.0255556,0,0,0,0,1,1,0,0,0,0,0,0.9444444,0.53333336,1,0
Bahrain,4,16,Perez,Latifi,9,2021,R,11,6,0.8,2711.1552878922835,5950.242339493996,0.9580776545270082,232.39999999999995,-15.662506,13.090555,0,0,1,0,0,1,0,0,0,0,0,0.9444444,0.71428573,1,1
Bahrain,4,17,Perez,Schumacher,8,2021,R,11,47,0.85,2490.099010685538,2458.6003965290042,0.3184841929251091,91.0,-70.11055,563.65,0,0,0,0,1,1,0,0,0,0,0,0.9444444,0.8787879,1,1
Bahrain,6,3,Bottas,Leclerc,7,2021,R,77,16,0.15,4276.202937249183,4156.240630824386,0.7193149222087202,223.29999359999996,-16.475006,24.21639,0,0,1,1,0,0,0,0,0,0,0,0.5,0.25,0,0
Bahrain,6,14,Perez,Russell,4,2021,R,11,63,0.7,7487.745292571566,6790.71071569364,0.9711085162931877,124.0,-7.783333,12.634444,0,0,1,0,0,1,0,0,0,0,0,0.8888889,0.53846157,1,1
Bahrain,7,13,Perez,Vettel,7,2021,R,11,5,0.65,4276.202937249183,4156.240630824386,0.7193149222087202,223.29999359999996,-2.2833252,113.283615,0,0,0,0,1,1,0,0,0,0,0,0.8611111,0.7083333,1,1
Bahrain,7,13,Vettel,Perez,8,2021,R,5,11,0.65,2490.099010685538,2458.6003965290042,0.3184841929251091,91.0,-2.375,10.091666,0,0,0,1,0,0,1,0,0,0,0,0.7083333,0.8611111,1,1
Bahrain,8,13,Perez,Vettel,8,2021,R,11,5,0.65,2490.099010685538,2458.6003965290042,0.3184841929251091,91.0,-3.0,19.162222,0,0,0,0,1,1,0,0,0,0,0,0.8333333,0.6666667,1,1
Bahrain,9,4,Norris,Leclerc,3,2021,R,4,16,0.2,1912.969997301606,8065.44216673751,0.7260960048988068,213.7333248,-5.0,16.929167,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0,0
Bahrain,9,7,Stroll,Alonso,12,2021,R,18,14,0.35,4981.251161545602,1603.7476220625608,0.7578133986949721,265.7166656,-4.0,53.379723,0,1,1,0,0,0,0,0,0,0,0,0.0,-0.09090909,0,0
Bahrain,9,14,Tsunoda,Vettel,9,2021,R,22,5,0.7,2711.1552878922835,5950.242339493996,0.9580776545270082,232.39999999999995,-1.0,37.045,0,0,0,1,1,0,0,0,0,0,0,0.2,0.625,0,1
Bahrain,10,12,Perez,Ocon,2,2021,R,11,31,0.6,820.7816212551479,7879.043840540197,0.2810485257932901,154.7666666666667,-0.104156494,55.050835,0,0,1,0,0,1,0,0,0,0,0,0.7777778,0.23076923,1,1
Bahrain,14,8,Norris,Latifi,4,2021,R,4,6,0.4,7487.745292571566,6790.71071569364,0.9711085162931877,124.0,-25.0,5.1105556,0,0,1,1,0,0,0,0,0,0,0,0.9047619,0.0,1,1
Bahrain,14,9,Leclerc,Latifi,15,2021,R,16,6,0.45,-552.8126057447134,-2803.66625094119,0.46961666435722027,188.0,-12.004166,171.08112,0,0,1,1,0,0,0,0,0,0,0,0.9,0.0,1,1
Bahrain,15,3,Hamilton,Sainz,10,2021,R,44,55,0.15,2100.132715648695,6613.999850943207,0.7500611112919728,88.0,-2.300003,41.38278,0,0,1,0,0,1,0,0,0,0,0,0.95348835,-0.2,1,0
Bahrain,16,5,Norris,Vettel,13,2021,R,4,5,0.25,6665.934072283377,449.2756371061455,0.9964662451719417,140.0,-6.0,22.715,0,0,0,1,1,0,0,0,0,0,0,0.8095238,0.33333334,1,1
Bahrain,17,9,Stroll,Alonso,12,2021,R,18,14,0.45,4981.251161545602,1603.7476220625608,0.7578133986949721,265.7166656,-6.774994,59.070557,0,0,0,1,1,0,0,0,0,0,0,0.6875,0.6666667,1,1
Bahrain,18,3,Bottas,Perez,12,2021,R,77,11,0.15,4981.251161545602,1603.7476220625608,0.7578133986949721,265.7166656,-4.6833344,55.12528,0,0,0,0,0,1,1,0,0,0,0,0.94736844,0.5555556,1,1
Bahrain,19,7,Ricciardo,Vettel,3,2021,R,3,5,0.35,1912.969997301606,8065.44216673751,0.7260960048988068,213.7333248,-0.8500061,57.172775,0,0,0,1,1,0,0,0,0,0,0,0.68421054,0.20833333,1,1
Bahrain,20,7,Stroll,Vettel,11,2021,R,18,5,0.35,2120.9852205176358,-663.9950720811103,0.2805546427383198,166.0,-1.0,107.35389,0,0,0,1,1,0,0,0,0,0,0,0.5,0.16666667,1,1
Bahrain,20,8,Alonso,Vettel,10,2021,R,14,5,0.4,2100.132715648695,6613.999850943207,0.7500611112919728,88.0,-2.0,42.607224,0,0,0,1,1,0,0,0,0,0,0,0.5,0.16666667,1,1
Bahrain,20,8,Vettel,Alonso,5,2021,R,5,14,0.4,5820.228442599813,4860.740936217904,0.5875044363277598,245.3791658666667,-25.075012,14.889167,0,0,0,1,1,0,0,0,0,0,0,0.16666667,0.5,1,1
Bahrain,20,13,Tsunoda,Ocon,10,2021,R,22,31,0.65,2100.132715648695,6613.999850943207,0.7500611112919728,88.0,-5.0,0.22694445,0,0,0,0,1,1,0,0,0,0,0,0.8780488,0.6111111,1,1
Bahrain,20,13,Ocon,Tsunoda,2,2021,R,31,22,0.65,820.7816212551479,7879.043840540197,0.2810485257932901,154.7666666666667,-4.774994,88.507774,0,0,0,1,0,0,1,0,0,0,0,0.6111111,0.8780488,1,1
Bahrain,21,8,Sainz,Vettel,4,2021,R,55,5,0.4,7487.745292571566,6790.71071569364,0.9711085162931877,124.0,-14.0,11.261666,0,0,0,1,1,0,0,0,0,0,0,0.72727275,0.125,1,1
Bahrain,21,8,Alonso,Vettel,9,2021,R,14,5,0.4,2711.1552878922835,5950.242339493996,0.9580776545270082,232.39999999999995,-7.1249847,57.446663,0,0,0,1,1,0,0,0,0,0,0,0.44444445,0.125,1,1
Bahrain,21,9,Vettel,Alonso,13,2021,R,5,14,0.45,6665.934072283377,449.2756371061455,0.9964662451719417,140.0,-2.3416672,8.001945,0,0,0,1,1,0,0,0,0,0,0,0.125,0.44444445,1,1
Bahrain,21,9,Perez,Vettel,10,2021,R,11,5,0.45,2100.132715648695,6613.999850943207,0.7500611112919728,88.0,-4.0,28.321388,0,0,0,0,1,1,0,0,0,0,0,0.4722222,0.125,1,1
Bahrain,21,9,Sainz,Alonso,12,2021,R,55,14,0.45,4981.251161545602,1603.7476220625608,0.7578133986949721,265.7166656,-11.0,1.109444,0,0,0,1,1,0,0,0,0,0,0,0.72727275,0.44444445,1,1
Bahrain,21,13,Tsunoda,Ocon,2,2021,R,22,31,0.65,820.7816212551479,7879.043840540197,0.2810485257932901,154.7666666666667,-4.786606,3.8633335,0,0,0,0,1,1,0,0,0,0,0,0.85365856,0.5555556,1,1
Bahrain,23,10,Raikkonen,Alonso,15,2021,R,7,14,0.5,-552.8126057447134,-2803.66625094119,0.46961666435722027,188.0,-6.0,58.183613,0,0,0,0,1,1,0,0,0,0,0,0.375,0.33333334,1,1
Bahrain,24,12,Tsunoda,Vettel,4,2021,R,22,5,0.6,7487.745292571566,6790.71071569364,0.9711085162931877,124.0,-14.0,13.616111,0,0,0,0,1,1,0,0,0,0,0,0.7804878,0.0,1,1
Bahrain,25,8,Perez,Sainz,1,2021,R,11,55,0.4,42.40593929993702,8329.202564224179,0.6850425309612856,80.0,-7.9166718,28.8725,0,0,0,0,1,1,0,0,0,0,0,0.3611111,0.54545456,1,1
Bahrain,26,11,Tsunoda,Alonso,10,2021,R,22,14,0.55,2100.132715648695,6613.999850943207,0.7500611112919728,88.0,-4.0,23.669445,0,0,0,0,1,1,0,0,0,0,0,0.73170733,0.16666667,1,1
Bahrain,27,7,Perez,Stroll,5,2021,R,11,18,0.35,5820.228442599813,4860.740936217904,0.5875044363277598,245.3791658666667,-4.0,41.261112,0,0,0,0,1,1,0,0,0,0,0,0.30555555,0.0625,1,1
Bahrain,29,16,Vettel,Latifi,5,2021,R,5,6,0.8,5820.228442599813,4860.740936217904,0.5875044363277598,245.3791658666667,-7.262497,70.90528,0,0,0,0,1,1,0,0,0,0,0,0.83870965,0.5945946,1,1
Bahrain,32,6,Perez,Ricciardo,13,2021,R,11,3,0.3,6665.934072283377,449.2756371061455,0.9964662451719417,140.0,-2.2916718,47.856388,0,0,0,0,1,1,0,0,0,0,0,0.16666667,0.0,1,1
Bahrain,36,10,Raikkonen,Russell,10,2021,R,7,63,0.5,2100.132715648695,6613.999850943207,0.7500611112919728,88.0,-14.966667,8.342809,0,0,0,1,1,0,0,0,0,0,0,0.825,0.45238096,1,1
Bahrain,36,11,Tsunoda,Russell,6,2021,R,22,63,0.55,5180.404120509692,4214.598861214608,0.21215122882047252,196.0,-18.308334,47.878056,0,0,0,0,1,1,0,0,0,0,0,0.9268293,0.45238096,1,1
Bahrain,36,12,Raikkonen,Russell,7,2021,R,7,63,0.6,4276.202937249183,4156.240630824386,0.7193149222087202,223.29999359999996,-8.024994,59.725555,0,0,0,1,1,0,0,0,0,0,0,0.825,0.45238096,1,1
Bahrain,36,12,Tsunoda,Vettel,13,2021,R,22,5,0.6,6665.934072283377,449.2756371061455,0.9964662451719417,140.0,-12.854179,37.09528,0,0,0,0,0,1,1,0,0,0,0,0.9268293,0.61290324,1,1
Bahrain,38,10,Tsunoda,Raikkonen,15,2021,R,22,7,0.5,-552.8126057447134,-2803.66625094119,0.46961666435722027,188.0,-10.0,66.04,0,0,0,0,1,1,0,0,0,0,0,0.8780488,0.775,1,1
Bahrain,39,7,Stroll,Perez,10,2021,R,18,11,0.35,2100.132715648695,6613.999850943207,0.7500611112919728,88.0,-6.2833405,1.7369444,0,0,0,0,1,1,0,0,0,0,0,0.60714287,0.7,1,0
Bahrain,40,7,Perez,Stroll,10,2021,R,11,18,0.35,2100.132715648695,6613.999850943207,0.7500611112919728,88.0,-10.450005,29.108612,0,0,0,1,0,0,1,0,0,0,0,0.65,0.5714286,0,1
Bahrain,44,6,Perez,Ricciardo,2,2021,R,11,3,0.3,820.7816212551479,7879.043840540197,0.2810485257932901,154.7666666666667,-3.300003,10.8758335,0,0,0,1,0,0,1,0,0,0,0,0.45,0.5,0,1
Bahrain,44,12,Ocon,Vettel,11,2021,R,31,5,0.6,2120.9852205176358,-663.9950720811103,0.2805546427383198,166.0,-3.0416718,250.49278,0,0,0,0,0,1,1,0,0,0,0,0.45833334,0.3548387,1,1
Bahrain,46,8,Sainz,Stroll,4,2021,R,55,18,0.4,7487.745292571566,6790.71071569364,0.9711085162931877,124.0,-3.7916641,18.42361,0,0,0,0,0,1,1,0,0,0,0,0.5263158,0.35714287,1,1
Bahrain,47,13,Ocon,Vettel,14,2021,R,31,5,0.65,-145.4124578081196,-3472.8085483980503,0.30700425522140146,134.0,-7.5666656,42.487778,0,0,0,0,0,1,1,0,0,0,0,0.33333334,0.2580645,1,1
Bahrain,52,5,Perez,Leclerc,6,2021,R,11,16,0.25,5180.404120509692,4214.598861214608,0.21215122882047252,196.0,-28.837494,10.591389,0,0,0,1,0,0,1,0,0,0,0,0.05,0.16666667,0,1
Bahrain,52,5,Leclerc,Perez,15,2021,R,16,11,0.25,-552.8126057447134,-2803.66625094119,0.46961666435722027,188.0,-5.4458313,692.5047,0,0,0,0,1,1,0,0,0,0,0,0.16666667,0.05,1,0
Bahrain,52,5,Perez,Leclerc,9,2021,R,11,16,0.25,2711.1552878922835,5950.242339493996,0.9580776545270082,232.39999999999995,-14.741653,27.145277,0,0,0,1,0,0,1,0,0,0,0,0.05,0.16666667,0,1
Bahrain,53,9,Tsunoda,Stroll,7,2021,R,22,18,0.45,4276.202937249183,4156.240630824386,0.7193149222087202,223.29999359999996,-25.733337,612.8775,0,0,0,0,0,1,1,0,0,0,0,0.5121951,0.10714286,1,1
Bahrain,53,9,Stroll,Tsunoda,6,2021,R,18,22,0.45,5180.404120509692,4214.598861214608,0.21215122882047252,196.0,-9.854172,31.457222,0,0,0,0,0,1,1,0,0,0,0,0.10714286,0.5121951,1,1
Bahrain,56,9,Tsunoda,Stroll,3,2021,R,22,18,0.45,1912.969997301606,8065.44216673751,0.7260960048988068,213.7333248,-2.7166595,2.7766666,0,0,0,0,0,1,1,0,0,0,0,0.4390244,0.0,1,1
Emilia-Romagna,7,6,Sainz,Gasly,1,2021,R,55,10,0.3,-4002.5498661460833,-1659.2946044991618,0.2717331352908271,320.0,-12.0,9.368889,0,0,0,0,0,0,0,0,1,1,0,0.7407407,0.5,1,1
Emilia-Romagna,7,6,Gasly,Sainz,7,2021,R,10,55,0.3,-14871.735794051183,-10110.13631173347,0.47514276673454475,127.0,-2.7666626,11.301389,0,0,0,0,0,0,0,1,0,0,1,0.5,0.7407407,1,1
Emilia-Romagna,8,7,Norris,Sainz,14,2021,R,4,55,0.35,-3203.535205733467,-5287.1526108486405,0.1778580153707711,139.0,-5.979164,14.252221,0,0,0,0,0,0,0,0,0,1,1,0.71428573,0.7037037,1,1
Emilia-Romagna,9,6,Norris,Gasly,12,2021,R,4,10,0.3,-8140.502538082326,-5357.265931568226,0.3196950605222923,160.0,-9.599998,21.947779,0,0,0,0,0,0,0,0,1,1,0,0.6785714,0.35714287,1,1
Emilia-Romagna,9,7,Sainz,Gasly,14,2021,R,55,10,0.35,-3203.535205733467,-5287.1526108486405,0.1778580153707711,139.0,-11.0,35.49917,0,0,0,0,0,0,0,0,1,1,0,0.6666667,0.35714287,1,1
Emilia-Romagna,10,8,Stroll,Gasly,14,2021,R,18,10,0.4,-3203.535205733467,-5287.1526108486405,0.1778580153707711,139.0,-0.20000458,174.66333,0,0,0,0,0,0,0,0,1,1,0,0.6296296,0.2857143,1,1
Emilia-Romagna,10,8,Gasly,Stroll,17,2021,R,10,18,0.4,3183.621546926235,-1411.8382518196768,0.021055301302917783,132.0,-5.283333,103.24139,0,0,0,0,0,0,0,1,0,0,1,0.2857143,0.6296296,1,1
Emilia-Romagna,11,8,Stroll,Gasly,16,2021,R,18,10,0.4,1549.6159178222933,-2360.470641944083,0.14324971905247302,288.58158962203015,-10.4375,147.01167,0,0,0,0,0,0,0,0,1,1,0,0.5925926,0.21428572,1,1
Emilia-Romagna,12,9,Bottas,Gasly,7,2021,R,77,10,0.45,-14871.735794051183,-10110.13631173347,0.47514276673454475,127.0,-13.954163,47.10611,0,0,0,0,0,0,0,0,1,1,0,0.5714286,0.14285715,1,1
Emilia-Romagna,13,10,Russell,Gasly,16,2021,R,63,10,0.5,1549.6159178222933,-2360.470641944083,0.14324971905247302,288.58158962203015,-2.0,86.35389,0,0,0,0,0,0,0,0,1,1,0,0.5,0.071428575,1,1
Emilia-Romagna,13,11,Raikkonen,Gasly,13,2021,R,7,10,0.55,-7328.02827991963,-5441.099711541869,0.25271947967747566,183.0,-12.0,33.8775,0,0,0,0,0,0,0,0,1,1,0,0.5,0.071428575,1,1
Emilia-Romagna,13,12,Giovinazzi,Gasly,17,2021,R,99,10,0.6,3183.621546926235,-1411.8382518196768,0.021055301302917783,132.0,-7.4000015,40.563057,0,0,0,0,0,0,0,0,1,1,0,0.5185185,0.071428575,1,1
Emilia-Romagna,13,13,Tsunoda,Gasly,10,2021,R,22,10,0.65,-8237.282519977727,-8597.52562471613,0.5015776400700562,252.0,-10.0,9.754723,0,0,0,0,0,0,0,0,1,1,0,0.48,0.071428575,1,1
